"DataMessageGUID","SensorID","Sensor Name","Date","Value","Formatted Value","Battery","Raw Data","Sensor State","GatewayID","Alert Sent","Signal Strength","Voltage","Special Export Value"
"a0790be9-260b-49c2-a14d-01dcd1afeac6","630899","G-force - Max & Avg - 630899","05/17/2022 9:13 AM","2.708","X Max: 2.708 g , Y Max: 1.65 g , Z Max: 2.964 g , Magnitude Max: 4.02 g , X Avg: 0.035 g , Y Avg: 0.884 g , Z Avg: 0.402 g , Magnitude Mean: 0.984 g","100","2.708|1.65|2.964|4.02|0.035|0.884|0.402|0.984|2","2","971850","True","0","2.97"
"3b6403cf-ac73-497a-95d3-0fe7a172e6cd","630899","G-force - Max & Avg - 630899","05/17/2022 9:14 AM","0.852","X Max: 0.852 g , Y Max: 1.794 g , Z Max: 1.74 g , Magnitude Max: 2.117 g , X Avg: 0.041 g , Y Avg: 0.947 g , Z Avg: 0.241 g , Magnitude Mean: 0.981 g","100","0.852|1.794|1.74|2.117|0.041|0.947|0.241|0.981|2","2","971850","True","0","2.97"
"d7912b8a-6997-4061-96d4-1b938a1644b9","630899","G-force - Max & Avg - 630899","05/17/2022 9:15 AM","1.146","X Max: 1.146 g , Y Max: 3.504 g , Z Max: 1.795 g , Magnitude Max: 4.1 g , X Avg: 0.07 g , Y Avg: 0.956 g , Z Avg: 0.226 g , Magnitude Mean: 0.992 g","100","1.146|3.504|1.795|4.1|0.07|0.956|0.226|0.992|2","2","971850","True","0","2.97"
"6bed6742-2b74-4f20-a6f7-ab153ce7b58f","630899","G-force - Max & Avg - 630899","05/17/2022 9:15 AM","0.767","X Max: 0.767 g , Y Max: 1.275 g , Z Max: 1.245 g , Magnitude Max: 1.742 g , X Avg: 0.06 g , Y Avg: 0.912 g , Z Avg: 0.343 g , Magnitude Mean: 0.981 g","100","0.767|1.275|1.245|1.742|0.06|0.912|0.343|0.981|2","2","971850","True","0","2.97"
"74620bd3-fd7f-4d1c-b1fe-30a0b791d814","630899","G-force - Max & Avg - 630899","05/17/2022 9:15 AM","0.805","X Max: 0.805 g , Y Max: 3.621 g , Z Max: 1.428 g , Magnitude Max: 3.91 g , X Avg: 0.092 g , Y Avg: 0.928 g , Z Avg: 0.279 g , Magnitude Mean: 0.978 g","100","0.805|3.621|1.428|3.91|0.092|0.928|0.279|0.978|2","2","971850","True","0","2.97"
"1dae6ee5-cf10-4aea-b3c1-0d6225400571","630899","G-force - Max & Avg - 630899","05/17/2022 9:15 AM","0.757","X Max: 0.757 g , Y Max: 1.353 g , Z Max: 2.423 g , Magnitude Max: 2.605 g , X Avg: 0.094 g , Y Avg: 0.925 g , Z Avg: 0.283 g , Magnitude Mean: 0.982 g","100","0.757|1.353|2.423|2.605|0.094|0.925|0.283|0.982|2","2","971850","True","0","2.97"
"8f29db1d-6307-4a63-b512-ec0681a38ac1","630899","G-force - Max & Avg - 630899","05/17/2022 9:16 AM","1.045","X Max: 1.045 g , Y Max: 1.754 g , Z Max: 2.271 g , Magnitude Max: 2.598 g , X Avg: 0.078 g , Y Avg: 0.911 g , Z Avg: 0.328 g , Magnitude Mean: 0.977 g","100","1.045|1.754|2.271|2.598|0.078|0.911|0.328|0.977|2","2","971850","True","0","2.96"
"2608b033-f89c-445b-a9fb-082e60145852","630899","G-force - Max & Avg - 630899","05/17/2022 9:17 AM","2.152","X Max: 2.152 g , Y Max: 1.6 g , Z Max: 1.238 g , Magnitude Max: 2.51 g , X Avg: 0.093 g , Y Avg: 0.948 g , Z Avg: 0.28 g , Magnitude Mean: 1.004 g","100","2.152|1.6|1.238|2.51|0.093|0.948|0.28|1.004|2","2","971850","True","0","2.96"
"58509d7a-4bbb-4286-ab7a-82c89818a794","630899","G-force - Max & Avg - 630899","05/17/2022 9:17 AM","1.099","X Max: 1.099 g , Y Max: 1.566 g , Z Max: 0.41 g , Magnitude Max: 1.794 g , X Avg: 0.282 g , Y Avg: 1 g , Z Avg: 0.218 g , Magnitude Mean: 1.094 g","100","1.099|1.566|0.41|1.794|0.282|1|0.218|1.094|2","2","971850","True","0","2.97"
"e4b4c807-3477-4ef2-bc8e-b91a0e10d0cb","630899","G-force - Max & Avg - 630899","05/17/2022 9:17 AM","0.355","X Max: 0.355 g , Y Max: 3.964 g , Z Max: 0.967 g , Magnitude Max: 4.03 g , X Avg: 0.066 g , Y Avg: 0.948 g , Z Avg: 0.248 g , Magnitude Mean: 0.984 g","100","0.355|3.964|0.967|4.03|0.066|0.948|0.248|0.984|2","2","971850","True","0","2.97"
"31388cfb-12a6-4138-8d9e-d9cd9bcda64f","630899","G-force - Max & Avg - 630899","05/17/2022 9:17 AM","1.63","X Max: 1.63 g , Y Max: 2.276 g , Z Max: 1.806 g , Magnitude Max: 3.323 g , X Avg: 0.055 g , Y Avg: 0.912 g , Z Avg: 0.33 g , Magnitude Mean: 0.975 g","100","1.63|2.276|1.806|3.323|0.055|0.912|0.33|0.975|2","2","971850","True","0","2.97"
"48f466f0-c146-44b7-8bd3-3ba939dfb82c","630899","G-force - Max & Avg - 630899","05/17/2022 9:17 AM","1.273","X Max: 1.273 g , Y Max: 1.68 g , Z Max: 1.257 g , Magnitude Max: 1.859 g , X Avg: 0.048 g , Y Avg: 0.921 g , Z Avg: 0.311 g , Magnitude Mean: 0.977 g","100","1.273|1.68|1.257|1.859|0.048|0.921|0.311|0.977|2","2","971850","True","0","2.97"
"7e19eed0-2410-486f-953f-439a61b9e314","630899","G-force - Max & Avg - 630899","05/17/2022 9:18 AM","1.091","X Max: 1.091 g , Y Max: 1.381 g , Z Max: 0.977 g , Magnitude Max: 1.657 g , X Avg: 0.046 g , Y Avg: 0.934 g , Z Avg: 0.276 g , Magnitude Mean: 0.978 g","100","1.091|1.381|0.977|1.657|0.046|0.934|0.276|0.978|2","2","971850","True","0","2.97"
"1763c339-4567-4c6a-ae70-f7f7cd3b0654","630899","G-force - Max & Avg - 630899","05/17/2022 9:18 AM","1.141","X Max: 1.141 g , Y Max: 1.612 g , Z Max: 0.979 g , Magnitude Max: 1.698 g , X Avg: 0.05 g , Y Avg: 0.934 g , Z Avg: 0.302 g , Magnitude Mean: 0.99 g","100","1.141|1.612|0.979|1.698|0.05|0.934|0.302|0.99|2","2","971850","True","0","2.97"
"beb6e631-0467-480d-a5c0-32e64c5ac5cd","630899","G-force - Max & Avg - 630899","05/17/2022 9:18 AM","1.449","X Max: 1.449 g , Y Max: 2.043 g , Z Max: 1.665 g , Magnitude Max: 2.773 g , X Avg: 0.063 g , Y Avg: 0.946 g , Z Avg: 0.278 g , Magnitude Mean: 0.992 g","100","1.449|2.043|1.665|2.773|0.063|0.946|0.278|0.992|2","2","971850","True","0","2.97"
"6faa3be6-ff9a-4075-abe8-e5fd3a3a438e","630899","G-force - Max & Avg - 630899","05/17/2022 9:19 AM","1.803","X Max: 1.803 g , Y Max: 1.442 g , Z Max: 1.219 g , Magnitude Max: 2.56 g , X Avg: 0.059 g , Y Avg: 0.898 g , Z Avg: 0.352 g , Magnitude Mean: 0.967 g","100","1.803|1.442|1.219|2.56|0.059|0.898|0.352|0.967|2","2","971850","True","0","2.97"
"fa9a8e05-e7ee-477c-8d30-890d2b918a9f","630899","G-force - Max & Avg - 630899","05/17/2022 9:29 AM","0.212","X Max: 0.212 g , Y Max: 1.053 g , Z Max: 0.727 g , Magnitude Max: 1.095 g , X Avg: 0.031 g , Y Avg: 0.899 g , Z Avg: 0.35 g , Magnitude Mean: 0.965 g","100","0.212|1.053|0.727|1.095|0.031|0.899|0.35|0.965|0","0","971850","False","0","2.97"
"a1db5d5b-7f05-4e52-9c43-bd0d76cecbc8","630899","G-force - Max & Avg - 630899","05/17/2022 9:36 AM","1.073","X Max: 1.073 g , Y Max: 2.063 g , Z Max: 1.931 g , Magnitude Max: 3.023 g , X Avg: 0.052 g , Y Avg: 0.908 g , Z Avg: 0.337 g , Magnitude Mean: 0.969 g","100","1.073|2.063|1.931|3.023|0.052|0.908|0.337|0.969|2","2","971850","True","0","2.97"
"24afad59-5f95-46bf-875c-3025dc545411","630899","G-force - Max & Avg - 630899","05/17/2022 9:37 AM","0.308","X Max: 0.308 g , Y Max: 2.488 g , Z Max: 1.565 g , Magnitude Max: 2.955 g , X Avg: 0.057 g , Y Avg: 0.904 g , Z Avg: 0.343 g , Magnitude Mean: 0.969 g","100","0.308|2.488|1.565|2.955|0.057|0.904|0.343|0.969|2","2","971850","True","0","2.96"
"58b1666a-e353-492b-a539-25ffd0319340","630899","G-force - Max & Avg - 630899","05/17/2022 9:38 AM","0.957","X Max: 0.957 g , Y Max: 1.675 g , Z Max: 1.559 g , Magnitude Max: 2.48 g , X Avg: 0.042 g , Y Avg: 0.919 g , Z Avg: 0.314 g , Magnitude Mean: 0.972 g","100","0.957|1.675|1.559|2.48|0.042|0.919|0.314|0.972|2","2","971850","True","0","2.96"
"05cd79a3-ccbc-4527-a331-adc953e21e2f","630899","G-force - Max & Avg - 630899","05/17/2022 9:38 AM","0.463","X Max: 0.463 g , Y Max: 2.073 g , Z Max: 1.475 g , Magnitude Max: 2.372 g , X Avg: 0.042 g , Y Avg: 0.933 g , Z Avg: 0.298 g , Magnitude Mean: 0.982 g","100","0.463|2.073|1.475|2.372|0.042|0.933|0.298|0.982|2","2","971850","True","0","2.96"
"01ad5cc1-a6a6-4ff0-9be0-d66a804eb22c","630899","G-force - Max & Avg - 630899","05/17/2022 9:48 AM","0.107","X Max: 0.107 g , Y Max: 0.963 g , Z Max: 0.446 g , Magnitude Max: 1.062 g , X Avg: 0.028 g , Y Avg: 0.907 g , Z Avg: 0.337 g , Magnitude Mean: 0.968 g","100","0.107|0.963|0.446|1.062|0.028|0.907|0.337|0.968|0","0","971850","False","0","2.96"
"a18d8c8f-c954-4000-a84e-71b67fb1aeaa","630899","G-force - Max & Avg - 630899","05/17/2022 9:58 AM","0.052","X Max: 0.052 g , Y Max: 0.942 g , Z Max: 0.353 g , Magnitude Max: 1.006 g , X Avg: 0.028 g , Y Avg: 0.907 g , Z Avg: 0.338 g , Magnitude Mean: 0.967 g","100","0.052|0.942|0.353|1.006|0.028|0.907|0.338|0.967|0","0","971850","False","0","2.96"
"962a6751-be2f-4316-95a4-fbd327b4b119","630899","G-force - Max & Avg - 630899","05/17/2022 10:08 AM","0.042","X Max: 0.042 g , Y Max: 0.92 g , Z Max: 0.35 g , Magnitude Max: 0.982 g , X Avg: 0.025 g , Y Avg: 0.905 g , Z Avg: 0.34 g , Magnitude Mean: 0.967 g","100","0.042|0.92|0.35|0.982|0.025|0.905|0.34|0.967|0","0","971850","False","0","2.96"
"be57f9df-eb7a-4a6b-b5d0-550f394460d4","630899","G-force - Max & Avg - 630899","05/17/2022 10:18 AM","0.062","X Max: 0.062 g , Y Max: 0.946 g , Z Max: 0.357 g , Magnitude Max: 1.009 g , X Avg: 0.033 g , Y Avg: 0.908 g , Z Avg: 0.336 g , Magnitude Mean: 0.969 g","100","0.062|0.946|0.357|1.009|0.033|0.908|0.336|0.969|0","0","971850","False","0","2.96"
"95ff8829-15a3-4751-b80d-6d22cdaaf244","630899","G-force - Max & Avg - 630899","05/17/2022 10:28 AM","0.13","X Max: 0.13 g , Y Max: 1.01 g , Z Max: 0.414 g , Magnitude Max: 1.075 g , X Avg: 0.035 g , Y Avg: 0.91 g , Z Avg: 0.334 g , Magnitude Mean: 0.969 g","100","0.13|1.01|0.414|1.075|0.035|0.91|0.334|0.969|0","0","971850","False","0","2.96"
"37692ee5-f642-4042-a5b0-6ce18354e873","630899","G-force - Max & Avg - 630899","05/17/2022 10:28 AM","1.039","X Max: 1.039 g , Y Max: 2.354 g , Z Max: 1.596 g , Magnitude Max: 2.913 g , X Avg: 0.078 g , Y Avg: 0.933 g , Z Avg: 0.307 g , Magnitude Mean: 0.999 g","100","1.039|2.354|1.596|2.913|0.078|0.933|0.307|0.999|2","2","971850","True","0","2.96"
"b477d4ec-c094-43ef-bb01-e66af836f449","630899","G-force - Max & Avg - 630899","05/17/2022 10:36 AM","0.617","X Max: 0.617 g , Y Max: 0.978 g , Z Max: 1.667 g , Magnitude Max: 1.749 g , X Avg: 0.094 g , Y Avg: 0.353 g , Z Avg: 0.943 g , Magnitude Mean: 1.011 g","100","0.617|0.978|1.667|1.749|0.094|0.353|0.943|1.011|2","2","971850","True","0","2.96"
"980f0aa7-6b45-47b9-9cf5-c73cbacdb30a","630899","G-force - Max & Avg - 630899","05/17/2022 10:37 AM","1.182","X Max: 1.182 g , Y Max: 0.815 g , Z Max: 1.692 g , Magnitude Max: 1.919 g , X Avg: 0.189 g , Y Avg: 0.199 g , Z Avg: 0.977 g , Magnitude Mean: 1.051 g","100","1.182|0.815|1.692|1.919|0.189|0.199|0.977|1.051|2","2","971850","True","0","2.98"
"64b50f04-c044-4f14-b73d-e072813e82e4","630899","G-force - Max & Avg - 630899","05/17/2022 10:45 AM","0.447","X Max: 0.447 g , Y Max: 1.403 g , Z Max: 1.558 g , Magnitude Max: 1.561 g , X Avg: 0.011 g , Y Avg: 0.025 g , Z Avg: 1.018 g , Magnitude Mean: 1.018 g","100","0.447|1.403|1.558|1.561|0.011|0.025|1.018|1.018|2","2","971850","True","0","2.98"
"dae4d231-b7e5-4c7c-81f8-3b0dbdb2970f","630899","G-force - Max & Avg - 630899","05/17/2022 10:45 AM","0.566","X Max: 0.566 g , Y Max: 0.851 g , Z Max: 0.129 g , Magnitude Max: 0.915 g , X Avg: 0.225 g , Y Avg: 0.646 g , Z Avg: 0.057 g , Magnitude Mean: 0.711 g","100","0.566|0.851|0.129|0.915|0.225|0.646|0.057|0.711|2","2","971850","False","0","2.97"
"07641d14-c03a-4942-a42e-77d519c02c78","630899","G-force - Max & Avg - 630899","05/17/2022 10:45 AM","0","X Max: 0 g , Y Max: 0 g , Z Max: 0 g , Magnitude Max: 0 g , X Avg: 0 g , Y Avg: 0 g , Z Avg: 0 g , Magnitude Mean: 0 g","100","0|0|0|0|0|0|0|0|0","0","971850","False","100","2.98"
"ab28e24e-cf61-4cdc-8ab9-2a679a68adfa","630899","G-force - Max & Avg - 630899","05/17/2022 10:45 AM","0.008","X Max: 0.008 g , Y Max: 0.023 g , Z Max: 1.026 g , Magnitude Max: 1.026 g , X Avg: 0.004 g , Y Avg: 0.02 g , Z Avg: 1.018 g , Magnitude Mean: 1.018 g","100","0.008|0.023|1.026|1.026|0.004|0.02|1.018|1.018|2","2","971850","False","100","2.98"
"7e62f74a-190a-4dfc-a5db-5a32b17036a2","630899","G-force - Max & Avg - 630899","05/17/2022 10:45 AM","1.113","X Max: 1.113 g , Y Max: 0.388 g , Z Max: 1.631 g , Magnitude Max: 1.73 g , X Avg: 0.31 g , Y Avg: 0.078 g , Z Avg: 0.906 g , Magnitude Mean: 0.999 g","100","1.113|0.388|1.631|1.73|0.31|0.078|0.906|0.999|2","2","971850","True","100","2.99"
"e2d3757a-3106-4f8b-9a41-34c4fe5f3bc0","630899","G-force - Max & Avg - 630899","05/17/2022 10:45 AM","0.938","X Max: 0.938 g , Y Max: 1.222 g , Z Max: 1.478 g , Magnitude Max: 1.617 g , X Avg: 0.021 g , Y Avg: 0.045 g , Z Avg: 1.011 g , Magnitude Mean: 1.022 g","100","0.938|1.222|1.478|1.617|0.021|0.045|1.011|1.022|2","2","971850","True","100","2.99"
"5f59f75c-de22-42e1-9563-58a1ce1de564","630899","G-force - Max & Avg - 630899","05/17/2022 10:50 AM","0.01","X Max: 0.01 g , Y Max: 0.026 g , Z Max: 1.022 g , Magnitude Max: 1.022 g , X Avg: 0.006 g , Y Avg: 0.022 g , Z Avg: 1.018 g , Magnitude Mean: 1.018 g","100","0.01|0.026|1.022|1.022|0.006|0.022|1.018|1.018|3","3","971850","False","100","2.98"
"234f9da6-a6c5-4db2-8d07-fbae5c87defd","630899","G-force - Max & Avg - 630899","05/17/2022 10:50 AM","0.014","X Max: 0.014 g , Y Max: 0.028 g , Z Max: 1.038 g , Magnitude Max: 1.038 g , X Avg: 0.006 g , Y Avg: 0.022 g , Z Avg: 1.018 g , Magnitude Mean: 1.018 g","100","0.014|0.028|1.038|1.038|0.006|0.022|1.018|1.018|1","1","971850","False","100","2.99"
"8751e608-a8b6-4998-988d-4a157bbb55cc","630899","G-force - Max & Avg - 630899","05/17/2022 10:51 AM","0.013","X Max: 0.013 g , Y Max: 0.028 g , Z Max: 1.038 g , Magnitude Max: 1.038 g , X Avg: 0.006 g , Y Avg: 0.022 g , Z Avg: 1.018 g , Magnitude Mean: 1.018 g","100","0.013|0.028|1.038|1.038|0.006|0.022|1.018|1.018|1","1","971850","False","100","2.99"
"e2a3bd05-4108-4ba0-866e-e9ee1f6839ea","630899","G-force - Max & Avg - 630899","05/17/2022 10:51 AM","0.013","X Max: 0.013 g , Y Max: 0.028 g , Z Max: 1.034 g , Magnitude Max: 1.034 g , X Avg: 0.005 g , Y Avg: 0.022 g , Z Avg: 1.018 g , Magnitude Mean: 1.018 g","100","0.013|0.028|1.034|1.034|0.005|0.022|1.018|1.018|1","1","971850","False","100","3"
"978afcbe-97a7-426f-b759-2dc28e4aabe3","630899","G-force - Max & Avg - 630899","05/17/2022 10:52 AM","0.047","X Max: 0.047 g , Y Max: 0.03 g , Z Max: 1.226 g , Magnitude Max: 1.226 g , X Avg: 0.005 g , Y Avg: 0.022 g , Z Avg: 1.018 g , Magnitude Mean: 1.018 g","100","0.047|0.03|1.226|1.226|0.005|0.022|1.018|1.018|1","1","971850","False","100","3"
"546d0c24-a739-4f80-8d4c-34f97964bb07","630899","G-force - Max & Avg - 630899","05/17/2022 10:52 AM","0.17","X Max: 0.17 g , Y Max: 0.091 g , Z Max: 1.063 g , Magnitude Max: 1.066 g , X Avg: 0.004 g , Y Avg: 0.021 g , Z Avg: 1.018 g , Magnitude Mean: 1.018 g","100","0.17|0.091|1.063|1.066|0.004|0.021|1.018|1.018|1","1","971850","False","100","2.99"
"bd137411-c4d4-4a01-b27a-c93eada1eb5f","630899","G-force - Max & Avg - 630899","05/17/2022 10:53 AM","0.022","X Max: 0.022 g , Y Max: 0.039 g , Z Max: 1.043 g , Magnitude Max: 1.044 g , X Avg: 0.005 g , Y Avg: 0.022 g , Z Avg: 1.018 g , Magnitude Mean: 1.018 g","100","0.022|0.039|1.043|1.044|0.005|0.022|1.018|1.018|1","1","971850","False","100","3"
"47e5e213-629f-4e8d-bb17-c6673496d129","630899","G-force - Max & Avg - 630899","05/17/2022 10:53 AM","0.013","X Max: 0.013 g , Y Max: 0.027 g , Z Max: 1.051 g , Magnitude Max: 1.051 g , X Avg: 0.005 g , Y Avg: 0.022 g , Z Avg: 1.018 g , Magnitude Mean: 1.018 g","100","0.013|0.027|1.051|1.051|0.005|0.022|1.018|1.018|1","1","971850","False","100","3"
"1a81b0f8-ce2c-4b5d-8b9a-5eb5acd45aab","630899","G-force - Max & Avg - 630899","05/17/2022 10:54 AM","0.012","X Max: 0.012 g , Y Max: 0.028 g , Z Max: 1.054 g , Magnitude Max: 1.054 g , X Avg: 0.005 g , Y Avg: 0.022 g , Z Avg: 1.018 g , Magnitude Mean: 1.018 g","100","0.012|0.028|1.054|1.054|0.005|0.022|1.018|1.018|1","1","971850","False","100","3"
"475f3406-32f6-47a2-b6cd-75acb02398f3","630899","G-force - Max & Avg - 630899","05/17/2022 10:54 AM","0.017","X Max: 0.017 g , Y Max: 0.032 g , Z Max: 1.043 g , Magnitude Max: 1.043 g , X Avg: 0.005 g , Y Avg: 0.022 g , Z Avg: 1.018 g , Magnitude Mean: 1.018 g","100","0.017|0.032|1.043|1.043|0.005|0.022|1.018|1.018|0","0","971850","False","100","2.99"
"931d9377-2133-4f1c-8c28-e1d62fc33b2d","630899","G-force - Max & Avg - 630899","05/17/2022 11:04 AM","0.268","X Max: 0.268 g , Y Max: 0.121 g , Z Max: 1.333 g , Magnitude Max: 1.338 g , X Avg: 0.005 g , Y Avg: 0.022 g , Z Avg: 1.018 g , Magnitude Mean: 1.018 g","100","0.268|0.121|1.333|1.338|0.005|0.022|1.018|1.018|0","0","971850","False","100","2.99"
"86782a2d-0dac-4b7a-bde6-44689e414a74","630899","G-force - Max & Avg - 630899","05/17/2022 11:14 AM","0.035","X Max: 0.035 g , Y Max: 0.033 g , Z Max: 1.209 g , Magnitude Max: 1.209 g , X Avg: 0.005 g , Y Avg: 0.022 g , Z Avg: 1.018 g , Magnitude Mean: 1.018 g","100","0.035|0.033|1.209|1.209|0.005|0.022|1.018|1.018|0","0","971850","False","100","2.99"
"05dbd34d-0de1-4847-a21b-9a7bdb10632a","630899","G-force - Max & Avg - 630899","05/17/2022 11:19 AM","0.777","X Max: 0.777 g , Y Max: 0.796 g , Z Max: 1.981 g , Magnitude Max: 2.181 g , X Avg: 0.006 g , Y Avg: 0.024 g , Z Avg: 1.018 g , Magnitude Mean: 1.018 g","100","0.777|0.796|1.981|2.181|0.006|0.024|1.018|1.018|2","2","971850","True","100","2.99"
"816b5865-c38c-483a-8dbd-5687a76db83c","630899","G-force - Max & Avg - 630899","05/17/2022 2:36 PM","0.007","X Max: 0.007 g , Y Max: 0.021 g , Z Max: 1.023 g , Magnitude Max: 1.023 g , X Avg: 0.005 g , Y Avg: 0.019 g , Z Avg: 1.018 g , Magnitude Mean: 1.017 g","100","0.007|0.021|1.023|1.023|0.005|0.019|1.018|1.017|3","3","971850","False","100","2.98"
"758b5c5c-caaa-44b4-bb95-18b090d124d9","630899","G-force - Max & Avg - 630899","05/17/2022 2:36 PM","0.038","X Max: 0.038 g , Y Max: 0.046 g , Z Max: 1.03 g , Magnitude Max: 1.03 g , X Avg: 0.004 g , Y Avg: 0.018 g , Z Avg: 1.018 g , Magnitude Mean: 1.018 g","100","0.038|0.046|1.03|1.03|0.004|0.018|1.018|1.018|1","1","971850","False","100","2.98"
"51e3ee9a-530b-4af9-8262-c3420730c75f","630899","G-force - Max & Avg - 630899","05/17/2022 2:37 PM","0.017","X Max: 0.017 g , Y Max: 0.028 g , Z Max: 1.104 g , Magnitude Max: 1.104 g , X Avg: 0.004 g , Y Avg: 0.018 g , Z Avg: 1.019 g , Magnitude Mean: 1.018 g","100","0.017|0.028|1.104|1.104|0.004|0.018|1.019|1.018|1","1","971850","False","100","2.99"
"0a523bf3-982c-4df7-92ef-2f6db9981481","630899","G-force - Max & Avg - 630899","05/17/2022 2:37 PM","0.027","X Max: 0.027 g , Y Max: 0.025 g , Z Max: 1.049 g , Magnitude Max: 1.049 g , X Avg: 0.004 g , Y Avg: 0.018 g , Z Avg: 1.018 g , Magnitude Mean: 1.018 g","100","0.027|0.025|1.049|1.049|0.004|0.018|1.018|1.018|1","1","971850","False","100","2.99"
"a5509966-614a-437e-8727-adbf2e1f6cb5","630899","G-force - Max & Avg - 630899","05/17/2022 2:38 PM","0.012","X Max: 0.012 g , Y Max: 0.024 g , Z Max: 1.043 g , Magnitude Max: 1.043 g , X Avg: 0.004 g , Y Avg: 0.018 g , Z Avg: 1.019 g , Magnitude Mean: 1.018 g","100","0.012|0.024|1.043|1.043|0.004|0.018|1.019|1.018|1","1","971850","False","100","2.99"
"c4b7c9a5-5dfb-4930-82fd-7e3c88f91f5b","630899","G-force - Max & Avg - 630899","05/17/2022 2:38 PM","0.013","X Max: 0.013 g , Y Max: 0.024 g , Z Max: 1.169 g , Magnitude Max: 1.169 g , X Avg: 0.003 g , Y Avg: 0.017 g , Z Avg: 1.019 g , Magnitude Mean: 1.018 g","100","0.013|0.024|1.169|1.169|0.003|0.017|1.019|1.018|1","1","971850","False","100","2.99"
"1d4c5865-5fde-474d-8251-c2d62957012b","630899","G-force - Max & Avg - 630899","05/17/2022 2:39 PM","0.016","X Max: 0.016 g , Y Max: 0.024 g , Z Max: 1.029 g , Magnitude Max: 1.029 g , X Avg: 0.004 g , Y Avg: 0.018 g , Z Avg: 1.019 g , Magnitude Mean: 1.018 g","100","0.016|0.024|1.029|1.029|0.004|0.018|1.019|1.018|1","1","971850","False","100","2.99"
"e19ecdb9-1175-453a-bd32-67a8d3636c82","630899","G-force - Max & Avg - 630899","05/17/2022 2:39 PM","0.019","X Max: 0.019 g , Y Max: 0.026 g , Z Max: 1.068 g , Magnitude Max: 1.068 g , X Avg: 0.004 g , Y Avg: 0.018 g , Z Avg: 1.019 g , Magnitude Mean: 1.018 g","100","0.019|0.026|1.068|1.068|0.004|0.018|1.019|1.018|1","1","971850","False","100","2.99"
"abd30b6f-7cc1-4a32-a37f-baade93cae94","630899","G-force - Max & Avg - 630899","05/17/2022 2:40 PM","0.016","X Max: 0.016 g , Y Max: 0.024 g , Z Max: 1.061 g , Magnitude Max: 1.061 g , X Avg: 0.004 g , Y Avg: 0.018 g , Z Avg: 1.019 g , Magnitude Mean: 1.018 g","100","0.016|0.024|1.061|1.061|0.004|0.018|1.019|1.018|1","1","971850","False","100","2.99"
"0ac66952-c925-4774-9539-382c103ba14e","630899","G-force - Max & Avg - 630899","05/17/2022 2:40 PM","0.012","X Max: 0.012 g , Y Max: 0.025 g , Z Max: 1.03 g , Magnitude Max: 1.03 g , X Avg: 0.004 g , Y Avg: 0.018 g , Z Avg: 1.019 g , Magnitude Mean: 1.018 g","100","0.012|0.025|1.03|1.03|0.004|0.018|1.019|1.018|0","0","971850","False","100","2.99"
"7c2f7bbe-14b7-4e45-9714-f9741b8c9e12","630899","G-force - Max & Avg - 630899","05/17/2022 2:50 PM","0.493","X Max: 0.493 g , Y Max: 0.106 g , Z Max: 1.327 g , Magnitude Max: 1.327 g , X Avg: 0.004 g , Y Avg: 0.018 g , Z Avg: 1.019 g , Magnitude Mean: 1.018 g","100","0.493|0.106|1.327|1.327|0.004|0.018|1.019|1.018|0","0","971850","False","100","2.99"
"4cb5c00f-807e-4137-9804-10773dcc7caa","630899","G-force - Max & Avg - 630899","05/17/2022 3:00 PM","0.883","X Max: 0.883 g , Y Max: 0.369 g , Z Max: 1.4 g , Magnitude Max: 1.661 g , X Avg: 0.007 g , Y Avg: 0.018 g , Z Avg: 1.019 g , Magnitude Mean: 1.018 g","100","0.883|0.369|1.4|1.661|0.007|0.018|1.019|1.018|0","0","971850","True","100","2.99"
"f50b94e6-f453-4ff6-b7c0-ac4993160241","630899","G-force - Max & Avg - 630899","05/17/2022 3:10 PM","0.296","X Max: 0.296 g , Y Max: 0.274 g , Z Max: 1.145 g , Magnitude Max: 1.145 g , X Avg: 0.007 g , Y Avg: 0.019 g , Z Avg: 1.019 g , Magnitude Mean: 1.018 g","100","0.296|0.274|1.145|1.145|0.007|0.019|1.019|1.018|0","0","971850","False","100","2.99"
"6c02ea81-2581-4c7d-bc8b-8fe53bded5f7","630899","G-force - Max & Avg - 630899","05/17/2022 3:15 PM","0.298","X Max: 0.298 g , Y Max: 0.318 g , Z Max: 2.869 g , Magnitude Max: 2.872 g , X Avg: 0.008 g , Y Avg: 0.019 g , Z Avg: 1.019 g , Magnitude Mean: 1.019 g","100","0.298|0.318|2.869|2.872|0.008|0.019|1.019|1.019|2","2","971850","True","100","2.99"
"ac78aa5c-1a01-41d0-af30-addc9d572c29","630899","G-force - Max & Avg - 630899","05/17/2022 3:25 PM","0.137","X Max: 0.137 g , Y Max: 0.078 g , Z Max: 1.212 g , Magnitude Max: 1.212 g , X Avg: 0.008 g , Y Avg: 0.02 g , Z Avg: 1.018 g , Magnitude Mean: 1.018 g","100","0.137|0.078|1.212|1.212|0.008|0.02|1.018|1.018|0","0","971850","False","100","2.99"
